ID,Year of death,Age,Gender,Province,Vehicle
9610502,2561,68,1,Surat Thani, Motorcycle
9613932,2561,26,1,Chumphon, Motorcycle
9613109,2561,32,1,Chumphon, Motorcycle
9614902,2561,15,1,Songkhla, Motorcycle
9614833,2561,18,1,Songkhla, Motorcycle
9612663,2561,20,1,Songkhla, Motorcycle
9614817,2561,20,1,Songkhla, Motorcycle
9613449,2561,23,1,Songkhla, Motorcycle
9615059,2561,28,1,Songkhla, Motorcycle
9611274,2561,29,1,Songkhla, Motorcycle
9614812,2561,31,1,Songkhla, Motorcycle
9613406,2561,36,1,Songkhla, Motorcycle
9609981,2561,42,1,Songkhla, Motorcycle
9614293,2561,46,1,Songkhla, Motorcycle
9611810,2561,48,1,Songkhla, Motorcycle
9614603,2561,57,1,Songkhla, Motorcycle
9609781,2561,61,1,Songkhla, Motorcycle
9611427,2561,19,1,Trang, Motorcycle
9615116,2561,29,1,Trang, Motorcycle
9610058,2561,33,1,Trang, Motorcycle
9610343,2561,33,1,Trang, Motorcycle
9610274,2561,33,1,Trang, Motorcycle
9614734,2561,39,1,Trang, Motorcycle
9612564,2561,50,1,Trang, Motorcycle
9611919,2561,50,1,Trang, Motorcycle
9613268,2561,54,1,Trang, Motorcycle
9612381,2561,54,1,Trang, Motorcycle
9613141,2561,25,1,Phatthalung, Motorcycle
9614536,2561,36,1,Phatthalung, Motorcycle
9614978,2561,41,1,Phatthalung, Motorcycle
9611785,2561,46,1,Phatthalung, Motorcycle
9615118,2561,17,1,Pattani, Motorcycle
9615095,2561,20,1,Pattani, Motorcycle
9614904,2561,22,1,Pattani, Motorcycle
9612197,2561,27,1,Pattani, Motorcycle
9612666,2561,54,1,Pattani, Motorcycle
9613464,2561,54,1,Pattani, Motorcycle
9610223,2561,62,1,Pattani, Motorcycle
9612721,2561,21,1,Yala, Motorcycle
9612710,2561,61,1,Yala, Motorcycle
9615061,2561,20,1,Narathiwat, Motorcycle
9610543,2561,31,1,Narathiwat, Motorcycle
9612722,2561,33,1,Narathiwat, Motorcycle
9612662,2561,60,1,Narathiwat, Motorcycle
9614363,2561,33,1,Phatthalung, Motorcycle
9614618,2561,39,1,Phatthalung, Motorcycle
9612239,2561,61,1,Phatthalung, Motorcycle
9611888,2561,48,1,Songkhla, Motorcycle
9613236,2561,58,1,Songkhla, Motorcycle
9613801,2561,68,1,Phatthalung, Motorcycle
9609581,2561,38,1,Nakhon Si Thammarat, Motorcycle
9613161,2561,32,1,Krabi, Motorcycle
9610222,2561,45,1,Krabi, Motorcycle
9614659,2561,53,1,Krabi, Motorcycle
9613696,2561,62,1,Krabi, Motorcycle
9610683,2561,23,1,Surat Thani, Motorcycle
9611472,2561,48,1,Surat Thani, Motorcycle
9613316,2561,56,1,Surat Thani, Motorcycle
9610082,2561,69,1,Surat Thani, Motorcycle
9612030,2561,38,1,Chumphon, Motorcycle
9613265,2561,51,1,Chumphon, Motorcycle
9610462,2561,29,1,Songkhla,Car
9613926,2561,40,1,Songkhla, Motorcycle
9614601,2561,55,1,Songkhla, Motorcycle
9612677,2561,62,1,Songkhla, Motorcycle
9610524,2561,34,1,Trang, Motorcycle
9614065,2561,36,1,Trang, Motorcycle
9613195,2561,39,1,Trang, Motorcycle
9614394,2561,47,1,Trang, Motorcycle
9613892,2561,53,1,Trang, Motorcycle
9614587,2561,56,1,Trang, Motorcycle
9613705,2561,61,1,Trang, Motorcycle
9611881,2561,65,1,Trang, Motorcycle
9612945,2561,65,1,Trang, Motorcycle
9610045,2561,67,1,Trang, Motorcycle
9614301,2561,52,1,Phatthalung, Motorcycle
9612667,2561,36,1,Yala, Motorcycle
9611666,2561,42,1,Yala, Motorcycle
9615030,2561,53,1,Yala, Motorcycle
9610078,2561,54,1,Yala, Motorcycle
9612668,2561,58,1,Narathiwat, Motorcycle
9609661,2561,64,1,Narathiwat, Motorcycle
9609666,2561,68,1,Narathiwat, Motorcycle
9611654,2561,70,1,Narathiwat, Motorcycle
9612540,2561,20,1,Krabi, Motorcycle
9612473,2561,18,1,Pattani, Motorcycle
9610221,2561,67,1,Pattani, Motorcycle
9614158,2561,56,1,Yala, Motorcycle
9610533,2561,18,1,Krabi, Motorcycle
9612548,2561,14,1,Phuket, Motorcycle
9610009,2561,14,1,Surat Thani, Motorcycle
9612469,2561,16,1,Surat Thani, Motorcycle
9609992,2561,18,1,Chumphon, Motorcycle
9610192,2561,20,1,Satun, Motorcycle
9612502,2561,15,1,Trang, Motorcycle
9612561,2561,18,1,Pattani, Motorcycle
9615148,2561,24,1,Pattani, Motorcycle
9614052,2561,59,1,Pattani, Motorcycle
9615028,2561,64,1,Pattani, Motorcycle
9615090,2561,15,1,Narathiwat, Motorcycle
9613196,2561,20,1,Narathiwat, Motorcycle
9610541,2561,26,1,Narathiwat, Motorcycle
9610207,2561,15,1,Surat Thani, Motorcycle
9611204,2561,17,1,Surat Thani, Motorcycle
9611041,2561,17,1,Surat Thani, Motorcycle
9610403,2561,57,1,Surat Thani, Motorcycle
9611059,2561,17,1,Songkhla, Motorcycle
9611772,2561,17,1,Satun, Motorcycle
9612367,2561,46,1,Satun, Motorcycle
9614510,2561,24,1,Phatthalung, Motorcycle
9609762,2561,32,1,Phatthalung, Motorcycle
9609745,2561,47,1,Phatthalung, Motorcycle
9615112,2561,15,1,Pattani, Motorcycle
9614054,2561,15,1,Pattani, Motorcycle
9612712,2561,16,1,Pattani, Motorcycle
9615180,2561,17,1,Pattani, Motorcycle
9615113,2561,15,1,Yala, Motorcycle
9615284,2561,25,1,Yala, Motorcycle
9614275,2561,34,1,Narathiwat, Motorcycle
9614798,2561,42,1,Narathiwat, Motorcycle
9614159,2561,61,1,Narathiwat, Motorcycle
9609608,2561,23,1,Songkhla, Motorcycle
9615273,2561,17,1,Trang, Motorcycle
9797490,2560,54,1,Phuket, Motorcycle
9798165,2560,60,1,Surat Thani,Car
9797721,2560,15,1,Phuket, Motorcycle
9798174,2560,21,1,Chumphon, Motorcycle
9798038,2560,16,1,Songkhla, Motorcycle
9797873,2560,17,1,Songkhla, Motorcycle
9797609,2560,67,1,Songkhla, Motorcycle
9797890,2560,33,1,Nakhon Si Thammarat, Motorcycle
9798039,2560,41,1,Nakhon Si Thammarat, Motorcycle
9797455,2560,56,1,Phang Nga,Car
9797900,2560,22,1,Phuket, Motorcycle
9797834,2560,37,1,Phuket, Motorcycle
9797573,2560,54,1,Phuket, Motorcycle
9797867,2560,63,1,Phuket, Motorcycle
9797875,2560,67,1,Phuket, Motorcycle
9798131,2560,20,1,Surat Thani, Motorcycle
9798201,2560,24,1,Songkhla, Motorcycle
9797652,2560,25,1,Songkhla, Motorcycle
9798421,2560,25,1,Songkhla, Motorcycle
9798206,2560,40,1,Songkhla, Motorcycle
9797949,2560,33,1,Nakhon Si Thammarat, Motorcycle
9797634,2560,64,1,Nakhon Si Thammarat, Motorcycle
9797618,2560,20,1,Surat Thani, Motorcycle
9797369,2560,59,1,Chumphon, Motorcycle
9797960,2560,53,1,Nakhon Si Thammarat, Motorcycle
9797700,2560,56,1,Songkhla, Motorcycle
9798258,2560,17,1,Phuket, Motorcycle
9798312,2560,13,1,Chumphon, Motorcycle
9798064,2560,22,1,Songkhla, Motorcycle
9798352,2560,30,1,Nakhon Si Thammarat, Motorcycle
9798399,2560,52,1,Nakhon Si Thammarat, Motorcycle
9797722,2560,16,1,Surat Thani, Motorcycle
9797457,2560,36,1,Phuket, Motorcycle
9797850,2560,47,1,Songkhla, Motorcycle
9798166,2560,34,1,Trang, Motorcycle
9798226,2560,16,1,Songkhla, Motorcycle
9797389,2560,21,1,Songkhla, Motorcycle
9797841,2560,28,1,Phatthalung, Motorcycle
9797982,2560,57,1,Trang, Motorcycle
9797432,2560,28,1,Trang, Motorcycle
9798311,2560,21,1,Krabi, Motorcycle
9797699,2560,45,1,Krabi, Motorcycle
9797800,2560,23,1,Surat Thani, Motorcycle
9797523,2560,43,1,Surat Thani, Motorcycle
9797942,2560,37,1,Chumphon, Motorcycle
9797835,2560,52,1,Chumphon, Motorcycle
9797684,2560,36,1,Songkhla, Motorcycle
9797740,2560,59,1,Satun, Motorcycle
9798272,2560,36,1,Trang, Motorcycle
9798217,2560,41,1,Trang, Motorcycle
9797456,2560,55,1,Trang, Motorcycle
9797531,2560,26,1,Phatthalung, Motorcycle
9798420,2560,45,1,Phatthalung, Motorcycle
9797933,2560,51,1,Phatthalung, Motorcycle
9797806,2560,40,1,Yala, Motorcycle
9797767,2560,40,1,Nakhon Si Thammarat, Motorcycle
9797801,2560,22,1,Surat Thani, Motorcycle
9798173,2560,37,1,Krabi, Motorcycle
9798387,2560,50,1,Surat Thani, Motorcycle
9798300,2560,22,1,Pattani, Motorcycle
9797327,2560,49,1,Songkhla, Motorcycle
9615584,2561,14,1,Krabi, Motorcycle
9615553,2561,16,1,Surat Thani, Motorcycle
9615551,2561,34,1,Surat Thani, Motorcycle
9615556,2561,22,1,Chumphon, Motorcycle
9615557,2561,29,1,Songkhla, Motorcycle
9615815,2561,44,1,Songkhla, Motorcycle
9615566,2561,21,1,Satun, Motorcycle
9615567,2561,18,1,Trang, Motorcycle
9615316,2561,19,1,Trang, Motorcycle
9615826,2561,39,1,Narathiwat, Motorcycle
9615825,2561,42,1,Narathiwat, Motorcycle
9615628,2561,54,1,Chumphon, Motorcycle
9615563,2561,17,1,Trang, Motorcycle
9615820,2561,64,1,Pattani, Motorcycle
9615848,2561,34,1,Yala, Motorcycle
9615554,2561,15,1,Surat Thani, Motorcycle
9615552,2561,15,1,Surat Thani, Motorcycle
9615568,2561,32,1,Songkhla, Motorcycle
9615561,2561,15,1,Trang, Motorcycle
9615591,2561,38,1,Surat Thani, Motorcycle
9615578,2561,14,1,Narathiwat, Motorcycle
9615809,2561,42,1,Surat Thani,Car
9615574,2561,34,1,Songkhla,Car
9797961,2560,56,2,Nakhon Si Thammarat, Motorcycle
9797317,2560,24,2,Phuket, Motorcycle
9797886,2560,46,2,Phuket, Motorcycle
9798216,2560,33,2,Chumphon, Motorcycle
9798031,2560,65,2,Songkhla, Motorcycle
9797849,2560,57,2,Surat Thani, Motorcycle
9798085,2560,14,2,Nakhon Si Thammarat, Motorcycle
9797412,2560,21,2,Phuket, Motorcycle
9797782,2560,13,2,Surat Thani, Motorcycle
9798313,2560,20,2,Yala, Motorcycle
9797799,2560,19,2,Surat Thani, Motorcycle
9797401,2560,20,2,Surat Thani, Motorcycle
9797906,2560,45,2,Songkhla, Motorcycle
9798384,2560,31,2,Trang, Motorcycle
9798301,2560,18,2,Pattani, Motorcycle
9797897,2560,45,2,Songkhla, Motorcycle
9797881,2560,68,2,Surat Thani, Motorcycle
9798414,2560,44,2,Narathiwat, Motorcycle
9797424,2560,56,2,Narathiwat, Motorcycle
9797322,2560,12,2,Krabi, Motorcycle
9797321,2560,13,2,Krabi, Motorcycle
9797479,2560,18,2,Narathiwat, Motorcycle
9797323,2560,13,2,Surat Thani, Motorcycle
9797382,2560,46,2,Yala, Motorcycle
9797499,2560,50,2,Narathiwat, Motorcycle
9614295,2561,19,2,Nakhon Si Thammarat, Motorcycle
9613358,2561,13,2,Krabi, Motorcycle
9610030,2561,29,2,Phuket, Motorcycle
9613023,2561,17,2,Chumphon, Motorcycle
9612050,2561,26,2,Nakhon Si Thammarat, Motorcycle
9609800,2561,59,2,Nakhon Si Thammarat, Motorcycle
9614678,2561,23,2,Nakhon Si Thammarat, Motorcycle
9614278,2561,26,2,Nakhon Si Thammarat, Motorcycle
9610094,2561,39,2,Nakhon Si Thammarat, Motorcycle
9612896,2561,47,2,Nakhon Si Thammarat, Motorcycle
9610967,2561,52,2,Nakhon Si Thammarat, Motorcycle
9613022,2561,53,2,Nakhon Si Thammarat, Motorcycle
9612926,2561,65,2,Nakhon Si Thammarat, Motorcycle
9613197,2561,65,2,Nakhon Si Thammarat, Motorcycle
9610129,2561,25,2,Krabi, Motorcycle
9610979,2561,32,2,Phuket, Motorcycle
9610173,2561,67,2,Phuket, Motorcycle
9612818,2561,36,2,Surat Thani, Motorcycle
9611747,2561,34,2,Ranong, Motorcycle
9609698,2561,40,2,Chumphon, Motorcycle
9612418,2561,56,2,Songkhla, Motorcycle
9609689,2561,43,2,Phatthalung, Motorcycle
9622990,2561,15,2,Nakhon Si Thammarat, Motorcycle
9622987,2561,45,2,Nakhon Si Thammarat,Car
9622960,2561,46,2,Nakhon Si Thammarat, Motorcycle
9625637,2561,55,2,Nakhon Si Thammarat, Motorcycle
9625640,2561,56,2,Nakhon Si Thammarat,Car
9626411,2561,38,2,Nakhon Si Thammarat,Car
9622953,2561,43,2,Nakhon Si Thammarat, Motorcycle
9626165,2561,15,2,Nakhon Si Thammarat, Motorcycle
9626098,2561,64,2,Nakhon Si Thammarat,Car
9622950,2561,18,2,Nakhon Si Thammarat, Motorcycle
9625325,2561,52,2,Krabi, Motorcycle
9626872,2561,64,2,Krabi, Motorcycle
9623762,2561,11,2,Krabi, Motorcycle
9625547,2561,17,2,Phang Nga, Motorcycle
9623199,2561,58,2,Phuket, Motorcycle
9622068,2561,11,2,Surat Thani,Car
9622326,2561,67,2,Surat Thani,Car
9622485,2561,24,2,Surat Thani, Motorcycle
9622484,2561,38,2,Surat Thani, Motorcycle
9625186,2561,44,2,Surat Thani, Motorcycle
9623481,2561,54,2,Surat Thani, Motorcycle
9623457,2561,55,2,Surat Thani, Motorcycle
9623423,2561,50,2,Surat Thani, Motorcycle
9623433,2561,62,2,Surat Thani, Motorcycle
9623452,2561,23,2,Surat Thani, Motorcycle
9623516,2561,56,2,Songkhla, Motorcycle
9622145,2561,22,2,Songkhla, Motorcycle
9622144,2561,27,2,Songkhla,Van
9623514,2561,38,2,Songkhla,Van
9623497,2561,41,2,Songkhla, Motorcycle
9622134,2561,41,2,Songkhla, Motorcycle
9625678,2561,47,2,Songkhla, Motorcycle
9622147,2561,55,2,Songkhla,Car
9626823,2561,58,2,Songkhla,Car
9626822,2561,26,2,Songkhla,Car
9623496,2561,32,2,Songkhla, Motorcycle
9622358,2561,44,2,Songkhla, Motorcycle
9625687,2561,30,2,Songkhla,Car
9623507,2561,18,2,Songkhla, Motorcycle
9622135,2561,22,2,Songkhla, Motorcycle
9625347,2561,33,2,Songkhla, Motorcycle
9621853,2561,39,2,Songkhla,Car
9624807,2561,47,2,Satun, Motorcycle
9626641,2561,22,2,Satun, Motorcycle
9622683,2561,56,2,Trang, Motorcycle
9622668,2561,58,2,Trang, Motorcycle
9626066,2561,25,2,Trang, Motorcycle
9627280,2561,25,2,Trang,Car
9622666,2561,50,2,Trang, Motorcycle
9622684,2561,50,2,Trang, Motorcycle
9621928,2561,51,2,Trang,Car
9622681,2561,59,2,Trang, Motorcycle
9626805,2561,69,2,Trang, Motorcycle
9622678,2561,51,2,Trang, Motorcycle
9622284,2561,61,2,Trang, Motorcycle
9626064,2561,14,2,Trang, Motorcycle
9626106,2561,47,2,Phatthalung, Motorcycle
9624447,2561,23,2,Phatthalung,Car
9624458,2561,29,2,Phatthalung,Car
9624453,2561,51,2,Phatthalung, Motorcycle
9626785,2561,49,2,Pattani, Motorcycle
9625657,2561,32,2,Pattani, Motorcycle
9623241,2561,30,2,Yala, Motorcycle
9624354,2561,62,2,Yala, Motorcycle
9625781,2561,36,2,Yala, Motorcycle
9623228,2561,64,2,Yala, Motorcycle
9623230,2561,30,2,Yala,Car
9624196,2561,25,2,Narathiwat, Motorcycle
9621986,2561,50,2,Narathiwat, Motorcycle
9624184,2561,14,2,Narathiwat,Car
9624167,2561,30,2,Narathiwat,Car
9626426,2561,40,2,Narathiwat, Motorcycle
9624161,2561,61,2,Narathiwat, Motorcycle
9806950,2560,17,1,Chumphon, Motorcycle
9806969,2560,38,1,Songkhla, Motorcycle
9806915,2560,52,1,Satun, Motorcycle
9806966,2560,41,1,Trang, Motorcycle
9807009,2560,67,1,Nakhon Si Thammarat,Van
10111225,2562,26,1,Phang Nga, Motorcycle
10111288,2562,57,1,Trang, Motorcycle
10111305,2562,22,1,Chumphon, Motorcycle
10111378,2562,17,1,Krabi, Motorcycle
10111384,2562,19,1,Krabi, Motorcycle
10111224,2562,58,1,Phatthalung, Motorcycle
10111314,2562,37,1,Satun, Motorcycle
10111229,2562,54,1,Narathiwat,Car
9618679,2561,21,1,Nakhon Si Thammarat, Motorcycle
9618670,2561,44,1,Phuket, Motorcycle
9618817,2561,58,1,Phuket, Motorcycle
9618622,2561,43,1,Ranong, Motorcycle
9618827,2561,46,1,Songkhla, Motorcycle
9618639,2561,15,1,Trang, Motorcycle
9618849,2561,15,1,Nakhon Si Thammarat, Motorcycle
9613291,2561,20,1,Nakhon Si Thammarat, Motorcycle
9610481,2561,26,1,Nakhon Si Thammarat, Motorcycle
9614777,2561,29,1,Nakhon Si Thammarat, Motorcycle
9610646,2561,32,1,Nakhon Si Thammarat, Motorcycle
9611016,2561,43,1,Nakhon Si Thammarat, Motorcycle
9614180,2561,47,1,Nakhon Si Thammarat, Motorcycle
9610044,2561,48,1,Nakhon Si Thammarat, Motorcycle
9610178,2561,49,1,Nakhon Si Thammarat, Motorcycle
9612689,2561,50,1,Nakhon Si Thammarat, Motorcycle
9612240,2561,57,1,Nakhon Si Thammarat, Motorcycle
9615139,2561,51,1,Krabi, Motorcycle
9610471,2561,18,1,Phang Nga, Motorcycle
9612286,2561,39,1,Phang Nga, Motorcycle
9610722,2561,18,1,Phuket, Motorcycle
9611275,2561,21,1,Phuket, Motorcycle
9613993,2561,23,1,Phuket, Motorcycle
9614715,2561,23,1,Phuket, Motorcycle
9610405,2561,26,1,Phuket, Motorcycle
9614785,2561,29,1,Phuket, Motorcycle
9612378,2561,30,1,Phuket, Motorcycle
9610927,2561,38,1,Phuket, Motorcycle
9610949,2561,45,1,Phuket, Motorcycle
9613285,2561,46,1,Phuket, Motorcycle
9610891,2561,55,1,Phuket, Motorcycle
9609578,2561,61,1,Phuket, Motorcycle
9615056,2561,62,1,Phuket, Motorcycle
9610041,2561,65,1,Phuket, Motorcycle
9612439,2561,66,1,Phuket, Motorcycle
9612519,2561,28,1,Surat Thani, Motorcycle
9610534,2561,41,1,Surat Thani, Motorcycle
9610779,2561,59,1,Surat Thani, Motorcycle
9609893,2561,21,1,Ranong, Motorcycle
9613041,2561,59,1,Ranong, Motorcycle
9613729,2561,50,1,Chumphon, Motorcycle
9611261,2561,15,1,Songkhla, Motorcycle
9611084,2561,26,1,Songkhla, Motorcycle
9614915,2561,30,1,Songkhla, Motorcycle
9610443,2561,46,1,Songkhla, Motorcycle
9609943,2561,58,1,Songkhla, Motorcycle
9610276,2561,45,1,Trang, Motorcycle
9609972,2561,61,1,Trang, Motorcycle
9611234,2561,23,1,Nakhon Si Thammarat, Motorcycle
9613296,2561,56,1,Nakhon Si Thammarat, Motorcycle
9611574,2561,59,1,Nakhon Si Thammarat, Motorcycle
9614351,2561,67,1,Nakhon Si Thammarat, Motorcycle
9610846,2561,69,1,Nakhon Si Thammarat, Motorcycle
9610512,2561,70,1,Nakhon Si Thammarat, Motorcycle
9609833,2561,29,1,Krabi, Motorcycle
9609970,2561,43,1,Krabi, Motorcycle
9615131,2561,43,1,Phang Nga, Motorcycle
9613221,2561,42,1,Surat Thani, Motorcycle
9614763,2561,69,1,Surat Thani, Motorcycle
9611220,2561,64,1,Chumphon, Motorcycle
9615227,2561,37,1,Trang, Motorcycle
9612130,2561,44,1,Nakhon Si Thammarat, Motorcycle
9610558,2561,32,1,Phuket, Motorcycle
9609664,2561,32,1,Chumphon, Motorcycle
9612310,2561,13,1,Nakhon Si Thammarat, Motorcycle
9611267,2561,13,1,Nakhon Si Thammarat, Motorcycle
9609939,2561,18,1,Nakhon Si Thammarat, Motorcycle
9609743,2561,25,1,Nakhon Si Thammarat, Motorcycle
9614071,2561,16,1,Phang Nga, Motorcycle
9612178,2561,17,1,Phang Nga, Motorcycle
9610182,2561,13,1,Phuket, Motorcycle
9615242,2561,13,1,Ranong, Motorcycle
9613338,2561,18,1,Ranong, Motorcycle
9612155,2561,13,1,Chumphon,Car
9611369,2561,13,1,Nakhon Si Thammarat, Motorcycle
9612364,2561,19,1,Nakhon Si Thammarat, Motorcycle
9612131,2561,20,1,Nakhon Si Thammarat, Motorcycle
9610547,2561,46,1,Nakhon Si Thammarat, Motorcycle
9614854,2561,14,1,Krabi, Motorcycle
9610137,2561,17,1,Songkhla, Motorcycle
9611060,2561,28,1,Songkhla, Motorcycle
9615111,2561,47,1,Songkhla, Motorcycle
9615103,2561,14,1,Yala, Motorcycle
9610937,2561,15,1,Chumphon, Motorcycle
9609881,2561,21,1,Chumphon, Motorcycle
9610904,2561,23,1,Songkhla, Motorcycle
9609606,2561,65,1,Songkhla, Motorcycle
9609771,2561,17,1,Satun, Motorcycle
9610347,2561,24,1,Songkhla, Motorcycle
9803789,2560,16,1,Nakhon Si Thammarat, Motorcycle
9803875,2560,27,1,Nakhon Si Thammarat,Car
9804467,2560,30,1,Nakhon Si Thammarat,Car
9804709,2560,41,1,Nakhon Si Thammarat,Car
9803441,2560,39,1,Phang Nga,Car
9804271,2560,21,1,Surat Thani,Car
9803801,2560,29,1,Phatthalung,Car
9806047,2560,23,1,Krabi, Motorcycle
9805951,2560,44,1,Krabi,Car
9804960,2560,68,1,Krabi, Motorcycle
9805880,2560,39,1,Chumphon, Motorcycle
9805430,2560,22,1,Phatthalung, Motorcycle
9805720,2560,36,1,Phatthalung,Car
9805382,2560,63,1,Phatthalung, Motorcycle
9803626,2560,57,1,Surat Thani, Motorcycle
9803788,2560,47,1,Surat Thani,Van
9804434,2560,47,1,Songkhla,Car
10109334,2562,48,1,Nakhon Si Thammarat, Motorcycle
10110169,2562,45,1,Krabi, Motorcycle
10109979,2562,12,1,Phang Nga, Motorcycle
10110405,2562,51,1,Phang Nga,Car
10109989,2562,14,1,Surat Thani, Motorcycle
10110300,2562,56,1,Ranong, Motorcycle
10109422,2562,17,1,Chumphon, Motorcycle
10110295,2562,23,1,Chumphon, Motorcycle
10110444,2562,15,1,Chumphon, Motorcycle
10110468,2562,24,1,Songkhla, Motorcycle
10110094,2562,42,1,Songkhla,Car
10109976,2562,23,1,Satun, Motorcycle
10109656,2562,70,1,Satun,Car
10109539,2562,29,1,Trang,Car
10110109,2562,39,1,Trang,Car
10110188,2562,59,1,Trang, Motorcycle
10110424,2562,40,1,Trang, Motorcycle
10110217,2562,42,1,Trang, Motorcycle
10109305,2562,70,1,Trang, Motorcycle
10110270,2562,63,1,Pattani, Motorcycle
10110285,2562,69,1,Pattani,Car
10109230,2562,48,1,Yala,Car
10110541,2562,14,1,Songkhla,Car
10110982,2562,19,1,Nakhon Si Thammarat, Motorcycle
10110738,2562,19,1,Krabi,Car
10110737,2562,13,1,Krabi, Motorcycle
10110554,2562,14,1,Phang Nga, Motorcycle
10110865,2562,31,1,Phuket, Motorcycle
10110985,2562,15,1,Chumphon, Motorcycle
10111102,2562,45,1,Songkhla, Motorcycle
10111052,2562,41,1,Trang, Motorcycle
10111058,2562,49,1,Trang, Motorcycle
10110720,2562,47,1,Trang, Motorcycle
10110826,2562,16,1,Trang, Motorcycle
10111124,2562,63,1,Phatthalung,Car
10110643,2562,54,1,Phatthalung, Motorcycle
10111218,2562,52,1,Narathiwat,Van
9804805,2560,57,2,Nakhon Si Thammarat,Van
9803627,2560,35,2,Songkhla, Motorcycle
9804426,2560,23,2,Trang,Car
9804421,2560,50,2,Krabi,Car
9803561,2560,53,2,Surat Thani, Motorcycle
9804436,2560,63,2,Surat Thani, Motorcycle
9804281,2560,27,2,Nakhon Si Thammarat,Car
9804708,2560,40,2,Nakhon Si Thammarat,Car
9803722,2560,29,2,Songkhla,Car
9803566,2560,41,2,Songkhla, Motorcycle
9803929,2560,65,2,Phatthalung, Motorcycle
9804543,2560,59,2,Phuket, Motorcycle
9804316,2560,70,2,Nakhon Si Thammarat,Car
9805425,2560,20,2,Nakhon Si Thammarat, Motorcycle
9806024,2560,26,2,Nakhon Si Thammarat,Car
9805960,2560,19,2,Krabi, Motorcycle
9805031,2560,24,2,Krabi,Car
9806050,2560,53,2,Krabi, Motorcycle
9806025,2560,56,2,Phang Nga,Car
9805436,2560,59,2,Trang,Car
10108690,2562,64,1,Nakhon Si Thammarat,Car
10108968,2562,56,1,Surat Thani,Car
10108911,2562,33,1,Songkhla, Motorcycle
10108523,2562,40,1,Songkhla,Car
10108489,2562,49,1,Songkhla, Motorcycle
10107909,2562,48,1,Phatthalung, Motorcycle
10107938,2562,67,1,Narathiwat,Car
10108743,2562,16,1,Chumphon, Motorcycle
10108787,2562,26,1,Chumphon, Motorcycle
10109184,2562,15,1,Nakhon Si Thammarat, Motorcycle
10108123,2562,55,1,Surat Thani, Motorcycle
10108688,2562,15,1,Chumphon, Motorcycle
10108732,2562,49,1,Trang, Motorcycle
9616572,2561,12,1,Nakhon Si Thammarat, Motorcycle
9616547,2561,33,1,Nakhon Si Thammarat, Motorcycle
9615920,2561,24,1,Nakhon Si Thammarat,Car
9616243,2561,15,1,Nakhon Si Thammarat, Motorcycle
9616607,2561,65,1,Phang Nga, Motorcycle
9616253,2561,23,1,Phuket, Motorcycle
9616032,2561,61,1,Phuket, Motorcycle
9616659,2561,17,1,Surat Thani,Car
9615881,2561,19,1,Surat Thani, Motorcycle
9616293,2561,28,1,Surat Thani, Motorcycle
9616177,2561,38,1,Surat Thani, Motorcycle
9616681,2561,38,1,Surat Thani, Motorcycle
9616643,2561,53,1,Surat Thani,Car
9616754,2561,43,1,Chumphon, Motorcycle
9616294,2561,21,1,Chumphon, Motorcycle
9616272,2561,34,1,Chumphon,Car
9616039,2561,51,1,Songkhla,Car
9616810,2561,23,1,Songkhla, Motorcycle
9615873,2561,64,1,Songkhla, Motorcycle
9615872,2561,66,1,Songkhla, Motorcycle
9616209,2561,12,1,Songkhla, Motorcycle
9616106,2561,20,1,Songkhla, Motorcycle
9616280,2561,17,1,Songkhla, Motorcycle
9616216,2561,51,1,Trang, Motorcycle
9616528,2561,38,1,Phatthalung,Car
9616471,2561,46,1,Phatthalung, Motorcycle
